exchange,symbol,open_time_ms,open_time_utc,open,high,low,close,volume
coinbase,BTCEUR,1678489980000,2023-03-10 23:13:00,18998.76,18998.76,18981.54,18986.68,0.50121649
coinbase,BTCEUR,1678490040000,2023-03-10 23:14:00,18989.7,18989.7,18984.65,18987.95,0.12427475
coinbase,BTCEUR,1678490100000,2023-03-10 23:15:00,18983.8,18985.95,18977.17,18984.4,0.55927552
coinbase,BTCEUR,1678490160000,2023-03-10 23:16:00,18980.02,18987.35,18980.02,18987.35,0.1343601
coinbase,BTCEUR,1678490220000,2023-03-10 23:17:00,18995.38,18995.38,18978.03,18987,0.27654039
coinbase,BTCEUR,1678490280000,2023-03-10 23:18:00,19006.04,19006.04,19003.4,19003.4,0.0802604
coinbase,BTCEUR,1678490340000,2023-03-10 23:19:00,19003.55,19017.15,19002.34,19003.57,1.68851909
coinbase,BTCEUR,1678490400000,2023-03-10 23:20:00,19009,19009,18996.6,18996.6,0.69531904
coinbase,BTCEUR,1678490460000,2023-03-10 23:21:00,18996.6,19008.3,18990.72,18999.2,1.62487602
coinbase,BTCEUR,1678490520000,2023-03-10 23:22:00,18992.44,18992.6,18977.67,18986.28,2.42052905
coinbase,BTCEUR,1678490580000,2023-03-10 23:23:00,18986.28,18988.61,18973.79,18974.06,0.33734151
coinbase,BTCEUR,1678490640000,2023-03-10 23:24:00,18974.06,18974.06,18965.32,18969.49,1.24235683
coinbase,BTCEUR,1678490700000,2023-03-10 23:25:00,18966.26,18967.08,18951.77,18951.77,1.16876454
coinbase,BTCEUR,1678490760000,2023-03-10 23:26:00,18954.02,18966.91,18954.02,18961.03,1.39233358
coinbase,BTCEUR,1678490820000,2023-03-10 23:27:00,18965.51,18983.3,18965.51,18974.48,0.53393836
coinbase,BTCEUR,1678490880000,2023-03-10 23:28:00,18973.39,18973.39,18971.11,18972.61,0.18182914
coinbase,BTCEUR,1678491000000,2023-03-10 23:30:00,18969.77,18973.39,18964.78,18973.39,0.39828295
coinbase,BTCEUR,1678491060000,2023-03-10 23:31:00,18975.41,18983.81,18975.41,18975.49,0.5842457
coinbase,BTCEUR,1678491120000,2023-03-10 23:32:00,18984.86,18993.08,18984.86,18993.08,0.21454567
coinbase,BTCEUR,1678491180000,2023-03-10 23:33:00,18995.38,19006.71,18995.38,19003.43,1.08246255
coinbase,BTCEUR,1678491240000,2023-03-10 23:34:00,18999.82,19001.73,18988.42,18998.13,1.68214394
coinbase,BTCEUR,1678491300000,2023-03-10 23:35:00,18999.38,19005.97,18998.94,19003.34,0.83300636
coinbase,BTCEUR,1678491360000,2023-03-10 23:36:00,19006.11,19013.2,19002.35,19003.66,0.99158857
coinbase,BTCEUR,1678491420000,2023-03-10 23:37:00,19010.43,19011.81,19006.43,19010.7,2.01485447
coinbase,BTCEUR,1678491540000,2023-03-10 23:39:00,19000.35,19013.28,18998.9,19012.19,0.93634743
coinbase,BTCEUR,1678491600000,2023-03-10 23:40:00,19004.03,19004.03,18995.67,19001.72,0.84670748
coinbase,BTCEUR,1678491660000,2023-03-10 23:41:00,18995.92,19006.19,18995.68,19006.19,0.1204331
coinbase,BTCEUR,1678491720000,2023-03-10 23:42:00,19003.3,19003.3,18996.09,18998.04,0.48912796
