symbol,open_time_ms,open_time_utc,open,high,low,close,volume,imputed,gap_size,impute_method
BTCUSD,1677834660000,2023-03-03 09:11:00,22421.91,22432.31,22415.0,22415.0,1.79454,False,0,none
BTCUSD,1677834720000,2023-03-03 09:12:00,22416.05,22418.12,22401.98,22402.41,8.69045,False,0,none
BTCUSD,1677834780000,2023-03-03 09:13:00,22403.66,22420.19,22403.66,22412.16,1.69188,False,0,none
BTCUSD,1677834840000,2023-03-03 09:14:00,22416.2,22416.2,22405.74,22411.97,1.87667,False,0,none
BTCUSD,1677834900000,2023-03-03 09:15:00,22414.25,22420.37,22407.93,22420.37,3.17172,False,0,none
BTCUSD,1677834960000,2023-03-03 09:16:00,22419.18,22423.64,22414.24,22420.81,2.917,False,0,none
BTCUSD,1677835020000,2023-03-03 09:17:00,22424.24,22425.21,22412.53,22412.53,0.7335,False,0,none
BTCUSD,1677835080000,2023-03-03 09:18:00,22411.92,22411.92,22400.0,22403.98,1.73398,False,0,none
BTCUSD,1677835140000,2023-03-03 09:19:00,22403.63,22406.09,22400.0,22404.66,1.68159,False,0,none
BTCUSD,1677835200000,2023-03-03 09:20:00,22404.66,22414.68,22404.5,22409.13,1.90967,False,0,none
BTCUSD,1677835260000,2023-03-03 09:21:00,22407.08,22408.97,22400.0,22403.03,0.79824,False,0,none
BTCUSD,1677835320000,2023-03-03 09:22:00,22400.0,22403.64,22388.29,22393.36,21.13419,False,0,none
BTCUSD,1677835380000,2023-03-03 09:23:00,22393.07,22395.21,22380.97,22385.93,4.00722,False,0,none
BTCUSD,1677835440000,2023-03-03 09:24:00,22386.71,22409.17,22385.61,22399.12,2.32583,False,0,none
BTCUSD,1677835500000,2023-03-03 09:25:00,22399.13,22399.13,22382.22,22388.89,1.98706,False,0,none
BTCUSD,1677835560000,2023-03-03 09:26:00,22389.2,22393.8,22382.22,22382.22,0.74748,False,0,none
BTCUSD,1677835620000,2023-03-03 09:27:00,22384.45,22389.17,22380.22,22382.63,1.57232,False,0,none
BTCUSD,1677835680000,2023-03-03 09:28:00,22380.22,22390.69,22375.74,22387.95,1.87441,False,0,none
BTCUSD,1677835740000,2023-03-03 09:29:00,22391.25,22400.68,22388.51,22400.1,2.27201,False,0,none
BTCUSD,1677835800000,2023-03-03 09:30:00,22400.58,22409.26,22399.01,22401.88,2.85475,False,0,none
BTCUSD,1677835860000,2023-03-03 09:31:00,22400.62,22400.62,22390.64,22392.01,2.08108,False,0,none
BTCUSD,1677835920000,2023-03-03 09:32:00,22394.22,22395.03,22386.9,22386.91,1.32104,False,0,none
BTCUSD,1677835980000,2023-03-03 09:33:00,22386.46,22389.68,22385.34,22389.68,1.30679,False,0,none
BTCUSD,1677836040000,2023-03-03 09:34:00,22388.67,22391.15,22386.59,22391.15,0.98591,False,0,none
BTCUSD,1677836100000,2023-03-03 09:35:00,22390.59,22392.52,22390.35,22390.35,0.41712,False,0,none
BTCUSD,1677836160000,2023-03-03 09:36:00,22392.74,22397.31,22386.44,22393.63,0.95172,False,0,none
BTCUSD,1677836220000,2023-03-03 09:37:00,22393.79,22400.11,22390.93,22393.22,2.2037,False,0,none
BTCUSD,1677836280000,2023-03-03 09:38:00,22391.32,22391.32,22383.27,22383.27,2.19342,False,0,none
BTCUSD,1677836340000,2023-03-03 09:39:00,22382.36,22393.38,22381.94,22393.38,2.05784,False,0,none
BTCUSD,1677836400000,2023-03-03 09:40:00,22391.14,22393.38,22388.95,22388.95,0.69633,False,0,none
BTCUSD,1677836460000,2023-03-03 09:41:00,22392.0,22393.84,22384.82,22385.87,1.98755,False,0,none
BTCUSD,1677836520000,2023-03-03 09:42:00,22388.3,22388.3,22368.03,22369.76,3.01571,False,0,none
BTCUSD,1677836580000,2023-03-03 09:43:00,22370.97,22379.82,22352.49,22377.64,13.35256,False,0,none
BTCUSD,1677836640000,2023-03-03 09:44:00,22375.61,22389.41,22375.61,22378.68,4.87664,False,0,none
BTCUSD,1677836700000,2023-03-03 09:45:00,22378.5,22381.13,22371.93,22373.97,1.75749,False,0,none
BTCUSD,1677836760000,2023-03-03 09:46:00,22376.38,22380.83,22374.06,22378.36,0.76636,False,0,none
BTCUSD,1677836820000,2023-03-03 09:47:00,22377.52,22391.83,22375.46,22378.57,2.46666,False,0,none
BTCUSD,1677836880000,2023-03-03 09:48:00,22375.45,22376.24,22362.66,22365.16,5.14672,False,0,none
BTCUSD,1677836940000,2023-03-03 09:49:00,22365.21,22369.94,22358.26,22364.64,4.79759,False,0,none
BTCUSD,1677837000000,2023-03-03 09:50:00,22366.49,22379.11,22360.68,22379.11,1.45599,False,0,none
BTCUSD,1677837060000,2023-03-03 09:51:00,22374.55,22374.62,22369.23,22372.48,1.45428,False,0,none
BTCUSD,1677837120000,2023-03-03 09:52:00,22373.19,22380.79,22372.12,22375.48,1.17135,False,0,none
BTCUSD,1677837180000,2023-03-03 09:53:00,22374.72,22382.72,22366.88,22379.67,2.27723,False,0,none
BTCUSD,1677837240000,2023-03-03 09:54:00,22376.7,22376.7,22371.46,22376.64,0.69227,False,0,none
BTCUSD,1677837300000,2023-03-03 09:55:00,22371.85,22376.69,22371.85,22375.53,0.50862,False,0,none
BTCUSD,1677837360000,2023-03-03 09:56:00,22379.92,22386.64,22371.16,22372.75,1.05995,False,0,none
BTCUSD,1677837420000,2023-03-03 09:57:00,22374.28,22374.42,22358.71,22359.3,1.98156,False,0,none
BTCUSD,1677837480000,2023-03-03 09:58:00,22361.89,22370.51,22361.89,22367.31,2.73116,False,0,none
BTCUSD,1677837540000,2023-03-03 09:59:00,22367.67,22374.59,22367.67,22373.19,0.62785,False,0,none
BTCUSD,1677837600000,2023-03-03 10:00:00,22374.59,22383.91,22367.73,22372.12,2.06099,False,0,none
BTCUSD,1677837660000,2023-03-03 10:01:00,22372.11,22376.33,22369.96,22374.79,0.77511,False,0,none
BTCUSD,1677837720000,2023-03-03 10:02:00,22374.79,22381.85,22369.98,22381.85,1.67585,False,0,none
BTCUSD,1677837780000,2023-03-03 10:03:00,22377.68,22380.2,22373.62,22374.53,0.29538,False,0,none
BTCUSD,1677837840000,2023-03-03 10:04:00,22374.97,22380.5,22369.94,22370.95,1.60714,False,0,none
BTCUSD,1677837900000,2023-03-03 10:05:00,22370.89,22372.33,22365.17,22367.3,1.02623,False,0,none
BTCUSD,1677837960000,2023-03-03 10:06:00,22365.25,22367.92,22361.99,22364.39,0.44119,False,0,none
BTCUSD,1677838020000,2023-03-03 10:07:00,22360.07,22364.07,22358.35,22360.0,1.34661,False,0,none
BTCUSD,1677838080000,2023-03-03 10:08:00,22360.0,22371.68,22360.0,22368.26,0.94635,False,0,none
BTCUSD,1677838140000,2023-03-03 10:09:00,22367.16,22371.05,22365.41,22366.01,1.04768,False,0,none
BTCUSD,1677838200000,2023-03-03 10:10:00,22367.18,22371.47,22367.18,22367.4,0.41727,False,0,none
BTCUSD,1677838260000,2023-03-03 10:11:00,22370.06,22373.0,22365.03,22372.29,2.36978,False,0,none
BTCUSD,1677838320000,2023-03-03 10:12:00,22373.18,22375.14,22363.51,22367.31,6.27168,False,0,none
BTCUSD,1677838380000,2023-03-03 10:13:00,22367.07,22370.0,22359.9,22365.06,9.24561,False,0,none
BTCUSD,1677838440000,2023-03-03 10:14:00,22365.06,22368.85,22362.69,22368.85,1.44394,False,0,none
BTCUSD,1677838500000,2023-03-03 10:15:00,22369.53,22370.89,22362.41,22368.62,4.692,False,0,none
BTCUSD,1677838560000,2023-03-03 10:16:00,22366.73,22379.89,22365.91,22379.89,3.66533,False,0,none
BTCUSD,1677838620000,2023-03-03 10:17:00,22382.88,22390.2,22381.03,22387.95,4.22194,False,0,none
BTCUSD,1677838680000,2023-03-03 10:18:00,22389.44,22393.33,22380.63,22383.48,2.63487,False,0,none
BTCUSD,1677838740000,2023-03-03 10:19:00,22383.85,22389.31,22378.76,22383.18,15.56937,False,0,none
BTCUSD,1677838800000,2023-03-03 10:20:00,22384.19,22395.57,22380.27,22389.24,13.92705,False,0,none
BTCUSD,1677838860000,2023-03-03 10:21:00,22389.25,22390.23,22382.13,22388.39,37.57593,False,0,none
BTCUSD,1677838920000,2023-03-03 10:22:00,22385.0,22389.22,22381.64,22383.7,22.60966,False,0,none
BTCUSD,1677838980000,2023-03-03 10:23:00,22380.66,22394.68,22380.57,22387.35,21.15681,False,0,none
BTCUSD,1677839040000,2023-03-03 10:24:00,22390.0,22390.0,22379.99,22383.57,19.93157,False,0,none
BTCUSD,1677839100000,2023-03-03 10:25:00,22383.01,22389.92,22375.0,22379.33,23.47273,False,0,none
BTCUSD,1677839160000,2023-03-03 10:26:00,22375.0,22377.77,22365.0,22369.1,27.21785,False,0,none
BTCUSD,1677839220000,2023-03-03 10:27:00,22369.98,22378.05,22369.09,22375.0,24.22847,False,0,none
BTCUSD,1677839280000,2023-03-03 10:28:00,22375.0,22380.56,22368.12,22377.21,17.33226,False,0,none
BTCUSD,1677839340000,2023-03-03 10:29:00,22375.0,22376.54,22370.73,22373.59,5.58021,False,0,none
BTCUSD,1677839400000,2023-03-03 10:30:00,22373.87,22377.24,22369.07,22372.19,20.04898,False,0,none
BTCUSD,1677839460000,2023-03-03 10:31:00,22374.13,22386.8,22370.0,22380.7,13.65059,False,0,none
BTCUSD,1677839520000,2023-03-03 10:32:00,22380.01,22383.27,22374.36,22375.0,22.6636,False,0,none
BTCUSD,1677839580000,2023-03-03 10:33:00,22375.0,22379.0,22369.99,22369.99,32.47502,False,0,none
BTCUSD,1677839640000,2023-03-03 10:34:00,22370.0,22380.0,22369.57,22374.34,44.18784,False,0,none
BTCUSD,1677839700000,2023-03-03 10:35:00,22375.0,22384.88,22374.99,22383.39,20.72589,False,0,none
BTCUSD,1677839760000,2023-03-03 10:36:00,22380.0,22386.63,22379.35,22380.0,30.97822,False,0,none
BTCUSD,1677839820000,2023-03-03 10:37:00,22380.0,22381.89,22374.99,22375.99,17.83524,False,0,none
BTCUSD,1677839880000,2023-03-03 10:38:00,22375.6,22387.37,22375.0,22386.96,23.72654,False,0,none
BTCUSD,1677839940000,2023-03-03 10:39:00,22385.0,22386.33,22378.21,22378.21,3.29924,False,0,none
BTCUSD,1677840000000,2023-03-03 10:40:00,22380.56,22383.5,22376.73,22383.5,1.79989,False,0,none
BTCUSD,1677840060000,2023-03-03 10:41:00,22384.66,22384.76,22379.04,22379.55,1.13024,False,0,none
BTCUSD,1677840120000,2023-03-03 10:42:00,22382.52,22386.72,22382.52,22386.63,1.10456,False,0,none
BTCUSD,1677840180000,2023-03-03 10:43:00,22384.81,22387.7,22383.74,22383.74,1.86085,False,0,none
BTCUSD,1677840240000,2023-03-03 10:44:00,22380.56,22384.4,22378.5,22383.43,1.80629,False,0,none
BTCUSD,1677840300000,2023-03-03 10:45:00,22383.33,22385.31,22380.25,22381.93,1.98754,False,0,none
BTCUSD,1677840360000,2023-03-03 10:46:00,22383.44,22388.17,22380.0,22380.0,1.26377,False,0,none
BTCUSD,1677840420000,2023-03-03 10:47:00,22380.54,22380.77,22370.0,22370.78,3.28027,False,0,none
BTCUSD,1677840480000,2023-03-03 10:48:00,22373.28,22374.26,22364.96,22364.96,0.50125,False,0,none
BTCUSD,1677840540000,2023-03-03 10:49:00,22366.21,22366.56,22352.09,22358.68,3.0147,False,0,none
BTCUSD,1677840600000,2023-03-03 10:50:00,22357.61,22358.02,22341.93,22353.6,9.81883,False,0,none
BTCUSD,1677840660000,2023-03-03 10:51:00,22352.5,22363.35,22350.85,22362.22,1.05986,False,0,none
BTCUSD,1677840720000,2023-03-03 10:52:00,22364.51,22364.51,22361.62,22361.62,0.29376,False,0,none
BTCUSD,1677840780000,2023-03-03 10:53:00,22360.97,22362.75,22358.15,22358.92,0.13113,False,0,none
BTCUSD,1677840840000,2023-03-03 10:54:00,22360.53,22360.53,22355.24,22356.75,0.68915,False,0,none
BTCUSD,1677840900000,2023-03-03 10:55:00,22355.2,22369.92,22354.76,22367.75,0.49118,False,0,none
BTCUSD,1677840960000,2023-03-03 10:56:00,22368.38,22372.39,22363.93,22372.39,1.34709,False,0,none
BTCUSD,1677841020000,2023-03-03 10:57:00,22372.66,22372.69,22365.63,22366.69,1.75498,False,0,none
BTCUSD,1677841080000,2023-03-03 10:58:00,22366.69,22369.03,22361.35,22365.39,2.43735,False,0,none
BTCUSD,1677841140000,2023-03-03 10:59:00,22365.38,22366.15,22350.86,22354.25,2.69842,False,0,none
BTCUSD,1677841200000,2023-03-03 11:00:00,22355.45,22364.32,22355.45,22358.01,3.26851,False,0,none
BTCUSD,1677841260000,2023-03-03 11:01:00,22358.39,22361.17,22355.42,22361.17,1.79871,False,0,none
BTCUSD,1677841320000,2023-03-03 11:02:00,22361.17,22367.96,22361.17,22367.96,0.5399,False,0,none
BTCUSD,1677841380000,2023-03-03 11:03:00,22368.24,22370.18,22363.68,22363.93,0.83117,False,0,none
BTCUSD,1677841440000,2023-03-03 11:04:00,22363.68,22363.68,22356.59,22358.26,0.60905,False,0,none
BTCUSD,1677841500000,2023-03-03 11:05:00,22354.56,22361.66,22354.55,22358.43,2.02888,False,0,none
BTCUSD,1677841560000,2023-03-03 11:06:00,22356.42,22369.81,22355.98,22363.48,2.35845,False,0,none
BTCUSD,1677841620000,2023-03-03 11:07:00,22365.3,22365.3,22359.01,22359.01,0.46704,False,0,none
BTCUSD,1677841680000,2023-03-03 11:08:00,22351.23,22351.23,22335.69,22345.19,3.06776,False,0,none
BTCUSD,1677841740000,2023-03-03 11:09:00,22346.54,22347.8,22312.73,22331.64,12.7169,False,0,none
BTCUSD,1677841800000,2023-03-03 11:10:00,22329.87,22330.12,22313.9,22321.71,9.09212,False,0,none
BTCUSD,1677841860000,2023-03-03 11:11:00,22319.2,22346.43,22316.87,22334.77,2.13519,False,0,none
BTCUSD,1677841920000,2023-03-03 11:12:00,22336.03,22345.64,22335.92,22345.17,1.82491,False,0,none
BTCUSD,1677841980000,2023-03-03 11:13:00,22343.12,22345.89,22337.92,22343.49,1.21955,False,0,none
BTCUSD,1677842040000,2023-03-03 11:14:00,22343.28,22352.19,22341.3,22346.77,1.22359,False,0,none
BTCUSD,1677842100000,2023-03-03 11:15:00,22343.47,22348.03,22337.92,22343.94,1.21198,False,0,none
BTCUSD,1677842160000,2023-03-03 11:16:00,22351.29,22351.29,22340.83,22341.23,1.17298,False,0,none
BTCUSD,1677842220000,2023-03-03 11:17:00,22340.57,22340.58,22337.37,22339.97,1.7626,False,0,none
BTCUSD,1677842280000,2023-03-03 11:18:00,22337.07,22339.78,22335.36,22338.07,0.3164,False,0,none
BTCUSD,1677842340000,2023-03-03 11:19:00,22337.01,22341.08,22337.01,22340.0,0.53164,False,0,none
BTCUSD,1677842400000,2023-03-03 11:20:00,22341.24,22341.48,22330.97,22337.18,5.94612,False,0,none
BTCUSD,1677842460000,2023-03-03 11:21:00,22337.01,22338.39,22330.45,22331.28,3.62391,False,0,none
BTCUSD,1677842520000,2023-03-03 11:22:00,22329.97,22346.7,22326.86,22346.7,1.94278,False,0,none
BTCUSD,1677842580000,2023-03-03 11:23:00,22346.7,22355.64,22346.7,22351.63,1.9439,False,0,none
BTCUSD,1677842640000,2023-03-03 11:24:00,22351.33,22353.02,22350.63,22350.86,0.70269,False,0,none
BTCUSD,1677842700000,2023-03-03 11:25:00,22347.96,22351.08,22337.05,22342.26,1.10261,False,0,none
BTCUSD,1677842760000,2023-03-03 11:26:00,22342.97,22348.71,22336.8,22343.51,3.60798,False,0,none
BTCUSD,1677842820000,2023-03-03 11:27:00,22345.17,22347.99,22341.7,22341.7,0.52834,False,0,none
BTCUSD,1677842880000,2023-03-03 11:28:00,22346.96,22346.96,22340.94,22341.13,0.33934,False,0,none
BTCUSD,1677842940000,2023-03-03 11:29:00,22345.02,22349.29,22345.02,22345.61,0.26122,False,0,none
BTCUSD,1677843000000,2023-03-03 11:30:00,22351.76,22353.42,22339.24,22339.25,1.48008,False,0,none
BTCUSD,1677843060000,2023-03-03 11:31:00,22340.47,22343.71,22334.78,22342.12,0.77312,False,0,none
BTCUSD,1677843120000,2023-03-03 11:32:00,22347.01,22350.93,22342.56,22347.03,0.97608,False,0,none
BTCUSD,1677843180000,2023-03-03 11:33:00,22349.82,22349.82,22343.58,22344.35,0.00189,False,0,none
BTCUSD,1677843240000,2023-03-03 11:34:00,22345.42,22350.91,22344.02,22350.91,1.97176,False,0,none
BTCUSD,1677843300000,2023-03-03 11:35:00,22348.88,22352.65,22348.13,22348.71,2.16448,False,0,none
BTCUSD,1677843360000,2023-03-03 11:36:00,22348.77,22354.57,22345.5,22354.57,0.636,False,0,none
BTCUSD,1677843420000,2023-03-03 11:37:00,22355.97,22366.15,22354.82,22365.82,0.43086,False,0,none
BTCUSD,1677843480000,2023-03-03 11:38:00,22366.83,22371.98,22366.44,22366.6,1.07081,False,0,none
